id,image,label,sample,m_majorAxis
2238,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,258.135223
2239,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Tanytarsus spp,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,101.925049
2240,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,327.4729
2241,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,99.568573
2242,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Blurry specimens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,89.535187
2243,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Orthocladiinae Diamesinae,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,144.511887
2244,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Mentum,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,123.209358
2245,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,76.389572
2246,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Blurry specimens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,94.500259
2247,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Particles,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,51.969349
2248,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Limnophyes type,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,84.324028
2249,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Tanytarsus lugens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,233.935883
2250,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Multiple,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,653.798401
2251,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Psectrocladius spp,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,138.053848
2252,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,208.889191
2253,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region1_Rectangle (22282,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,52.534435
2254,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,221.605774
2255,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,80.432083
2256,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Background,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,246.542374
2257,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Multiple,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,382.268555
2258,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,68.533257
2259,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Multiple,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,285.057281
2260,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,109.716148
2261,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Background,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,222.616608
2262,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Chironomus spp,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,172.330902
2263,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,57.054783
2264,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Corynoneura spp,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,65.876038
2265,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,303.497162
2266,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Tanytarsus spp,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,123.403877
2267,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,155.486557
2268,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,441.834045
2269,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,56.939491
2270,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,25.916296
2271,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,235.058472
2272,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Particles,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,91.224358
2273,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Heterotrissocladius marcidus,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,164.667725
2274,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region2_Rectangle (1176,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,432.112518
2275,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Tanytarsus lugens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,206.835205
2276,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Blurry specimens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,52.632687
2277,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,78.631157
2278,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,79.100418
2279,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,216.816956
2280,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Corynoneura spp,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,71.304779
2281,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Background,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,147.259827
2282,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Micropsectra insignilobus,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,182.212021
2283,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Tanypodinae,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,153.929443
2284,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Blurry specimens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,53.378311
2285,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,50.865879
2286,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,305.569214
2287,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,354.992218
2288,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Particles,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,151.729218
2289,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Tanytarsus lugens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,124.464355
2290,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,394.339752
2291,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,256.306335
2292,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region3_Rectangle (23221,Tanypodinae,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,129.808319
2293,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Tanytarsus lugens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,66.970329
2294,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,51.161072
2295,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Blurry specimens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,60.205116
2296,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Pentaneurini spp,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,192.506042
2297,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,62.99707
2298,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,147.146927
2299,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Blurry specimens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,97.20282
2300,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Background,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,283.336151
2301,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Blurry specimens,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,104.315186
2302,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Tanytarsus spp,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,174.800446
2303,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Corynoneura spp,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,128.485275
2304,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,497.648712
2305,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Micropsectra radialis,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,236.885712
2306,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,107.853378
2307,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Background,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,239.361649
2308,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Background,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,473.753052
2309,D:\insectPtemp_repo\images\Segmented images_Peleaga\42_Br2_.scn - scn - Peleaga 27 cm_2 a_d\region4_Rectangle (2018,Fragmented hc,42_Br2_.scn - scn - Peleaga 27 cm_2 a_,70.920319
2310,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Background,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,196.370651
2311,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Multiple,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,301.549683
2312,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,99.570129
2313,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Blurry specimens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,173.826294
2314,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,264.549255
2315,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,80.509445
2316,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Orthocladiinae Diamesinae,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,321.372772
2317,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Tanypodinae,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,288.871399
2318,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,70.228813
2319,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Corynoneura spp,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,147.118881
2320,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Heterotrissocladius marcidus,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,218.260178
2321,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region1_Rectangle (24994,Micropsectra insignilobus,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,112.236626
2322,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,66.298019
2323,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Tanytarsus lugens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,238.2845
2324,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Micropsectra radialis,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,238.414108
2325,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Tanytarsus lugens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,293.380676
2326,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Particles,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,33.392315
2327,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,620.53894
2328,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Pentaneurini spp,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,148.625259
2329,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Tanytarsus lugens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,233.549576
2330,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Tanypodinae,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,188.382156
2331,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Microtendipes pedellus,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,117.816086
2332,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Mandible,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,199.038895
2333,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,unsure,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,106.245377
2334,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Tanypodinae,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,152.756897
2335,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Chironomus spp,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,113.278961
2336,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,25.220673
2337,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,307.522278
2338,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region2_Rectangle (3509,Micropsectra radialis,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,219.725494
2339,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Blurry specimens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,144.401672
2340,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Blurry specimens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,137.156219
2341,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Blurry specimens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,36.354759
2342,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Tanypodinae,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,410.354675
2343,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Particles,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,57.49855
2344,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Background,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,176.249847
2345,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Blurry specimens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,165.590073
2346,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Blurry specimens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,120.64241
2347,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,229.750519
2348,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,280.89856
2349,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Blurry specimens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,77.75322
2350,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,135.263916
2351,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Blurry specimens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,125.273682
2352,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Fragmented hc,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,316.580322
2353,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Background,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,97.171814
2354,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Background,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,236.765564
2355,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Tanypodinae,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,227.489105
2356,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Blurry specimens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,147.467621
2357,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Background,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,136.035538
2358,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Blurry specimens,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,96.152649
2359,D:\insectPtemp_repo\images\Segmented images_Peleaga\43_Br2_.scn - scn - Peleaga 27 cm_3 a_d\region3_Rectangle (27966,Background,43_Br2_.scn - scn - Peleaga 27 cm_3 a_,111.151939
