id,image,label,sample,m_majorAxis
800,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0198-ROY 09 5b-3 29-30.czi - ScanRegion21.jpg,Micropsectra insignilobus,0198-ROY 09 5b-3 29-30.czi - ScanRegion2,58.115654
801,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0201-ROY 09 5b-3 29-30.czi - ScanRegion5.jpg,Micropsectra insignilobus,0201-ROY 09 5b-3 29-30.czi - ScanRegion,175.055923
802,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0203-ROY 09 5b-3 29-30.czi - ScanRegion8.jpg,Micropsectra insignilobus,0203-ROY 09 5b-3 29-30.czi - ScanRegion,84.042648
803,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0205-ROY 09 5b-3 29-30_1.czi - ScanRegion15.jpg,Micropsectra insignilobus,0205-ROY 09 5b-3 29-30_1.czi - ScanRegion1,38.814735
804,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0206-ROY 09 5b-3 29-30_1.czi - ScanRegion16.jpg,Micropsectra insignilobus,0206-ROY 09 5b-3 29-30_1.czi - ScanRegion1,64.760597
805,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0213-ROY 09 5b-3 29-30_2.czi - ScanRegion3.jpg,unsure,0213-ROY 09 5b-3 29-30_2.czi - ScanRegion,153.203995
806,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0215-ROY 09 5b-3 29-30_2.czi - ScanRegion5.jpg,Micropsectra insignilobus,0215-ROY 09 5b-3 29-30_2.czi - ScanRegion,59.389236
807,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0221-ROY 09 5b-3 32-33.czi - ScanRegion10.jpg,Micropsectra insignilobus,0221-ROY 09 5b-3 32-33.czi - ScanRegion1,34.275856
808,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0222-ROY 09 5b-3 32-33.czi - ScanRegion10.jpg,Micropsectra insignilobus,0222-ROY 09 5b-3 32-33.czi - ScanRegion1,73.832489
809,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0225-ROY 09 5b-3 32-33.czi - ScanRegion19.jpg,Micropsectra insignilobus,0225-ROY 09 5b-3 32-33.czi - ScanRegion1,102.606262
810,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0231-ROY 09 5b-3 32-33.czi - ScanRegion4.jpg,Micropsectra insignilobus,0231-ROY 09 5b-3 32-33.czi - ScanRegion,115.242432
811,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0233-ROY 09 5b-3 32-33.czi - ScanRegion7.jpg,Micropsectra insignilobus,0233-ROY 09 5b-3 32-33.czi - ScanRegion,74.399933
812,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0235-ROY 09 5b-3 32-33_1.czi - ScanRegion14.jpg,Micropsectra insignilobus,0235-ROY 09 5b-3 32-33_1.czi - ScanRegion1,66.855782
813,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0236-ROY 09 5b-3 32-33_1.czi - ScanRegion15.jpg,Micropsectra insignilobus,0236-ROY 09 5b-3 32-33_1.czi - ScanRegion1,90.981682
814,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0237-ROY 09 5b-3 32-33_1.czi - ScanRegion16.jpg,Micropsectra insignilobus,0237-ROY 09 5b-3 32-33_1.czi - ScanRegion1,68.384315
815,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0238-ROY 09 5b-3 32-33_1.czi - ScanRegion1.jpg,Micropsectra insignilobus,0238-ROY 09 5b-3 32-33_1.czi - ScanRegion,69.583817
816,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0239-ROY 09 5b-3 32-33_1.czi - ScanRegion21.jpg,Micropsectra insignilobus,0239-ROY 09 5b-3 32-33_1.czi - ScanRegion2,35.164803
817,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0240-ROY 09 5b-3 32-33_1.czi - ScanRegion21.jpg,Polypedilum spp,0240-ROY 09 5b-3 32-33_1.czi - ScanRegion2,261.957703
818,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0241-ROY 09 5b-3 32-33_1.czi - ScanRegion21.jpg,Micropsectra insignilobus,0241-ROY 09 5b-3 32-33_1.czi - ScanRegion2,48.290745
819,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0243-ROY 09 5b-3 32-33_1.czi - ScanRegion5.jpg,Micropsectra insignilobus,0243-ROY 09 5b-3 32-33_1.czi - ScanRegion,230.042831
820,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0247-ROY 09 5b-3 32-33_2.czi - ScanRegion10.jpg,Micropsectra insignilobus,0247-ROY 09 5b-3 32-33_2.czi - ScanRegion1,89.292419
821,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0248-ROY 09 5b-3 32-33_2.czi - ScanRegion12.jpg,Micropsectra insignilobus,0248-ROY 09 5b-3 32-33_2.czi - ScanRegion1,49.662773
822,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0249-ROY 09 5b-3 32-33_2.czi - ScanRegion12.jpg,Fragmented hc,0249-ROY 09 5b-3 32-33_2.czi - ScanRegion1,141.526627
823,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0257-ROY 09 5b-3 32-33_3.czi - ScanRegion18.jpg,Micropsectra insignilobus,0257-ROY 09 5b-3 32-33_3.czi - ScanRegion1,27.67634
824,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0259-ROY 09 5b-3 32-33_3.czi - ScanRegion18.jpg,Micropsectra insignilobus,0259-ROY 09 5b-3 32-33_3.czi - ScanRegion1,114.856735
825,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0260-ROY 09 5b-3 32-33_3.czi - ScanRegion18.jpg,Micropsectra insignilobus,0260-ROY 09 5b-3 32-33_3.czi - ScanRegion1,89.543892
826,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0262-ROY 09 5b-3 32-33_3.czi - ScanRegion2.jpg,Micropsectra insignilobus,0262-ROY 09 5b-3 32-33_3.czi - ScanRegion,62.258713
827,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0264-ROY 09 5b-3 32-33_4.czi - ScanRegion7.jpg,Micropsectra insignilobus,0264-ROY 09 5b-3 32-33_4.czi - ScanRegion,170.725998
828,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0265-ROY 09 5b-3 32-33_5.czi - ScanRegion12.jpg,Micropsectra insignilobus,0265-ROY 09 5b-3 32-33_5.czi - ScanRegion1,44.187988
829,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0267-ROY 09 5b-3 32-33_5.czi - ScanRegion15.jpg,Micropsectra insignilobus,0267-ROY 09 5b-3 32-33_5.czi - ScanRegion1,99.97699
830,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0268-ROY 09 5b-3 32-33_6.czi - ScanRegion6.jpg,Micropsectra insignilobus,0268-ROY 09 5b-3 32-33_6.czi - ScanRegion,67.778069
831,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0269-ROY 09 5b-3 32-33_6.czi - ScanRegion9.jpg,Micropsectra insignilobus,0269-ROY 09 5b-3 32-33_6.czi - ScanRegion,111.219528
832,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0270-ROY 09 5b-3 32-33_6.czi - ScanRegion9.jpg,Micropsectra insignilobus,0270-ROY 09 5b-3 32-33_6.czi - ScanRegion,56.219292
833,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0273-ROY 09 5b-3 32-33_7.czi - ScanRegion3.jpg,Micropsectra insignilobus,0273-ROY 09 5b-3 32-33_7.czi - ScanRegion,77.791832
834,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0277-ROY 09 5b-3 32-33_7.czi - ScanRegion3.jpg,Micropsectra insignilobus,0277-ROY 09 5b-3 32-33_7.czi - ScanRegion,109.971992
835,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0278-ROY 09 5b-3 32-33_7.czi - ScanRegion4.jpg,Micropsectra insignilobus,0278-ROY 09 5b-3 32-33_7.czi - ScanRegion,80.635376
836,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0280-ROY 09 5b-3 32-33_7.czi - ScanRegion4.jpg,Micropsectra insignilobus,0280-ROY 09 5b-3 32-33_7.czi - ScanRegion,190.6698
837,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0282-ROY 09 5b-3 32-33_7.czi - ScanRegion5.jpg,Micropsectra insignilobus,0282-ROY 09 5b-3 32-33_7.czi - ScanRegion,29.572624
838,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0288-ROY 09 5b-3 34-35.czi - ScanRegion11.jpg,Micropsectra insignilobus,0288-ROY 09 5b-3 34-35.czi - ScanRegion1,19.699062
839,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0289-ROY 09 5b-3 34-35.czi - ScanRegion14.jpg,Micropsectra insignilobus,0289-ROY 09 5b-3 34-35.czi - ScanRegion1,54.740276
840,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0290-ROY 09 5b-3 34-35.czi - ScanRegion16.jpg,Micropsectra insignilobus,0290-ROY 09 5b-3 34-35.czi - ScanRegion1,119.585655
841,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0293-ROY 09 5b-3 34-35.czi - ScanRegion18.jpg,Micropsectra insignilobus,0293-ROY 09 5b-3 34-35.czi - ScanRegion1,60.771225
842,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0296-ROY 09 5b-3 34-35.czi - ScanRegion19.jpg,Micropsectra insignilobus,0296-ROY 09 5b-3 34-35.czi - ScanRegion1,78.957138
843,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0297-ROY 09 5b-3 34-35.czi - ScanRegion2.jpg,Blurry specimens,0297-ROY 09 5b-3 34-35.czi - ScanRegion,66.02063
844,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0303-ROY 09 5b-3 34-35.czi - ScanRegion6.jpg,Micropsectra insignilobus,0303-ROY 09 5b-3 34-35.czi - ScanRegion,53.024788
845,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0304-ROY 09 5b-3 34-35.czi - ScanRegion7.jpg,Micropsectra insignilobus,0304-ROY 09 5b-3 34-35.czi - ScanRegion,86.118286
846,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0305-ROY 09 5b-3 34-35_1.czi - ScanRegion10.jpg,Micropsectra insignilobus,0305-ROY 09 5b-3 34-35_1.czi - ScanRegion1,23.589947
847,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0306-ROY 09 5b-3 34-35_1.czi - ScanRegion11.jpg,Micropsectra insignilobus,0306-ROY 09 5b-3 34-35_1.czi - ScanRegion1,32.835293
848,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0307-ROY 09 5b-3 34-35_1.czi - ScanRegion11.jpg,Micropsectra insignilobus,0307-ROY 09 5b-3 34-35_1.czi - ScanRegion1,83.41729
849,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0309-ROY 09 5b-3 34-35_1.czi - ScanRegion13.jpg,Tanytarsus lugens,0309-ROY 09 5b-3 34-35_1.czi - ScanRegion1,72.200737
850,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0310-ROY 09 5b-3 34-35_1.czi - ScanRegion1.jpg,Micropsectra insignilobus,0310-ROY 09 5b-3 34-35_1.czi - ScanRegion,66.009933
851,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0311-ROY 09 5b-3 34-35_1.czi - ScanRegion1.jpg,Micropsectra insignilobus,0311-ROY 09 5b-3 34-35_1.czi - ScanRegion,95.31118
852,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0316-ROY 09 5b-3 34-35_2.czi - ScanRegion11.jpg,Tanytarsus lugens,0316-ROY 09 5b-3 34-35_2.czi - ScanRegion1,105.577522
853,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0318-ROY 09 5b-3 34-35_2.czi - ScanRegion13.jpg,Micropsectra insignilobus,0318-ROY 09 5b-3 34-35_2.czi - ScanRegion1,190.474197
854,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0319-ROY 09 5b-3 34-35_2.czi - ScanRegion3.jpg,Micropsectra insignilobus,0319-ROY 09 5b-3 34-35_2.czi - ScanRegion,103.903122
855,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0322-ROY 09 5b-3 34-35_2.czi - ScanRegion5.jpg,Micropsectra insignilobus,0322-ROY 09 5b-3 34-35_2.czi - ScanRegion,92.349937
856,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0325-ROY 09 5b-3 37-38.czi - ScanRegion12.jpg,Micropsectra insignilobus,0325-ROY 09 5b-3 37-38.czi - ScanRegion1,295.274902
857,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0329-ROY 09 5b-3 37-38.czi - ScanRegion13.jpg,Acari spp,0329-ROY 09 5b-3 37-38.czi - ScanRegion1,55.807152
858,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0336-ROY 09 5b-3 37-38.czi - ScanRegion9.jpg,Micropsectra insignilobus,0336-ROY 09 5b-3 37-38.czi - ScanRegion,160.071136
859,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0337-ROY 09 5b-3 37-38.czi - ScanRegion9.jpg,Micropsectra insignilobus,0337-ROY 09 5b-3 37-38.czi - ScanRegion,173.600296
860,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0338-ROY 09 5b-3 37-38_1.czi - ScanRegion0.jpg,Micropsectra insignilobus,0338-ROY 09 5b-3 37-38_1.czi - ScanRegion,153.991776
861,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0339-ROY 09 5b-3 37-38_1.czi - ScanRegion10.jpg,Micropsectra insignilobus,0339-ROY 09 5b-3 37-38_1.czi - ScanRegion1,735.301819
862,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0342-ROY 09 5b-3 37-38_1.czi - ScanRegion12.jpg,Micropsectra insignilobus,0342-ROY 09 5b-3 37-38_1.czi - ScanRegion1,19.459129
863,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0350-ROY 09 5b-3 37-38_1.czi - ScanRegion5.jpg,Micropsectra insignilobus,0350-ROY 09 5b-3 37-38_1.czi - ScanRegion,34.326778
864,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0351-ROY 09 5b-3 39-40.czi - ScanRegion13.jpg,Tanytarsus lugens,0351-ROY 09 5b-3 39-40.czi - ScanRegion1,22.034056
865,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0352-ROY 09 5b-3 39-40.czi - ScanRegion15.jpg,Micropsectra insignilobus,0352-ROY 09 5b-3 39-40.czi - ScanRegion1,165.7901
866,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0353-ROY 09 5b-3 39-40.czi - ScanRegion15.jpg,Micropsectra insignilobus,0353-ROY 09 5b-3 39-40.czi - ScanRegion1,170.505737
867,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0354-ROY 09 5b-3 39-40.czi - ScanRegion16.jpg,Micropsectra insignilobus,0354-ROY 09 5b-3 39-40.czi - ScanRegion1,58.38261
868,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0355-ROY 09 5b-3 39-40.czi - ScanRegion3.jpg,Fragmented hc,0355-ROY 09 5b-3 39-40.czi - ScanRegion,363.081879
869,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0356-ROY 09 5b-3 39-40.czi - ScanRegion4.jpg,Micropsectra insignilobus,0356-ROY 09 5b-3 39-40.czi - ScanRegion,179.228928
870,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0357-ROY 09 5b-3 39-40.czi - ScanRegion5.jpg,Blurry specimens,0357-ROY 09 5b-3 39-40.czi - ScanRegion,159.403076
871,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0358-ROY 09 5b-3 39-40_1.czi - ScanRegion16.jpg,Micropsectra radialis,0358-ROY 09 5b-3 39-40_1.czi - ScanRegion1,175.628784
872,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0359-ROY 09 5b-3 39-40_1.czi - ScanRegion2.jpg,Micropsectra insignilobus,0359-ROY 09 5b-3 39-40_1.czi - ScanRegion,29.255484
873,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0360-ROY 09 5b-3 39-40_1.czi - ScanRegion9.jpg,Micropsectra insignilobus,0360-ROY 09 5b-3 39-40_1.czi - ScanRegion,192.482498
874,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0365-ROY 09 5b-3 39-40_2.czi - ScanRegion6.jpg,Micropsectra insignilobus,0365-ROY 09 5b-3 39-40_2.czi - ScanRegion,229.36821
875,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0371-ROY 09 5b-3 44-45.czi - ScanRegion6.jpg,Micropsectra insignilobus,0371-ROY 09 5b-3 44-45.czi - ScanRegion,92.870399
876,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0373-ROY 09 5b-3 44-45.czi - ScanRegion7.jpg,Micropsectra insignilobus,0373-ROY 09 5b-3 44-45.czi - ScanRegion,62.873344
877,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0374-ROY 09 5b-3 44-45.czi - ScanRegion8.jpg,Micropsectra insignilobus,0374-ROY 09 5b-3 44-45.czi - ScanRegion,26.755716
878,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0381-ROY 09 5b-3 44-45_1.czi - ScanRegion3.jpg,Microtendipes pedellus,0381-ROY 09 5b-3 44-45_1.czi - ScanRegion,146.403
879,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0384-ROY 09 5b-3 44-45_2.czi - ScanRegion3.jpg,Micropsectra insignilobus,0384-ROY 09 5b-3 44-45_2.czi - ScanRegion,83.181946
880,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0391-ROY 09 5b-3 44-45_3.czi - ScanRegion7.jpg,Micropsectra insignilobus,0391-ROY 09 5b-3 44-45_3.czi - ScanRegion,114.38765
881,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0397-ROY 09 5b-3 47-48.czi - ScanRegion10.jpg,Micropsectra insignilobus,0397-ROY 09 5b-3 47-48.czi - ScanRegion1,82.622154
882,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0398-ROY 09 5b-3 47-48.czi - ScanRegion10.jpg,Blurry specimens,0398-ROY 09 5b-3 47-48.czi - ScanRegion1,147.626938
883,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0399-ROY 09 5b-3 47-48.czi - ScanRegion11.jpg,Fragmented hc,0399-ROY 09 5b-3 47-48.czi - ScanRegion1,170.342667
884,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0400-ROY 09 5b-3 47-48.czi - ScanRegion14.jpg,Micropsectra insignilobus,0400-ROY 09 5b-3 47-48.czi - ScanRegion1,47.20385
885,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0402-ROY 09 5b-3 47-48.czi - ScanRegion14.jpg,Micropsectra insignilobus,0402-ROY 09 5b-3 47-48.czi - ScanRegion1,50.966152
886,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0403-ROY 09 5b-3 47-48.czi - ScanRegion17.jpg,Micropsectra insignilobus,0403-ROY 09 5b-3 47-48.czi - ScanRegion1,55.238941
887,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0404-ROY 09 5b-3 47-48.czi - ScanRegion17.jpg,Micropsectra insignilobus,0404-ROY 09 5b-3 47-48.czi - ScanRegion1,18.802935
888,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0405-ROY 09 5b-3 47-48.czi - ScanRegion17.jpg,Micropsectra insignilobus,0405-ROY 09 5b-3 47-48.czi - ScanRegion1,56.473576
889,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0410-ROY 09 5b-3 47-48.czi - ScanRegion2.jpg,Micropsectra insignilobus,0410-ROY 09 5b-3 47-48.czi - ScanRegion,26.187057
890,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0412-ROY 09 5b-3 47-48_1.czi - ScanRegion0.jpg,Micropsectra insignilobus,0412-ROY 09 5b-3 47-48_1.czi - ScanRegion,133.32811
891,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0415-ROY 09 5b-3 47-48_1.czi - ScanRegion0.jpg,Micropsectra insignilobus,0415-ROY 09 5b-3 47-48_1.czi - ScanRegion,120.747704
892,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0416-ROY 09 5b-3 47-48_1.czi - ScanRegion0.jpg,Fragmented hc,0416-ROY 09 5b-3 47-48_1.czi - ScanRegion,25.213501
893,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0417-ROY 09 5b-3 47-48_1.czi - ScanRegion13.jpg,Micropsectra insignilobus,0417-ROY 09 5b-3 47-48_1.czi - ScanRegion1,95.604477
894,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0419-ROY 09 5b-3 47-48_1.czi - ScanRegion13.jpg,Micropsectra insignilobus,0419-ROY 09 5b-3 47-48_1.czi - ScanRegion1,120.384346
895,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0420-ROY 09 5b-3 47-48_1.czi - ScanRegion15.jpg,Micropsectra insignilobus,0420-ROY 09 5b-3 47-48_1.czi - ScanRegion1,60.97131
896,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0421-ROY 09 5b-3 47-48_1.czi - ScanRegion1.jpg,Micropsectra insignilobus,0421-ROY 09 5b-3 47-48_1.czi - ScanRegion,64.751663
897,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0422-ROY 09 5b-3 47-48_1.czi - ScanRegion9.jpg,Micropsectra insignilobus,0422-ROY 09 5b-3 47-48_1.czi - ScanRegion,85.217926
898,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0425-ROY 09 5b-3 47-48_1.czi - ScanRegion9.jpg,Micropsectra insignilobus,0425-ROY 09 5b-3 47-48_1.czi - ScanRegion,194.839172
899,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0427-ROY 09 5b-3 47-48_2.czi - ScanRegion1.jpg,Micropsectra insignilobus,0427-ROY 09 5b-3 47-48_2.czi - ScanRegion,54.735481
900,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0428-ROY 09 5b-3 47-48_2.czi - ScanRegion2.jpg,Tanytarsus lugens,0428-ROY 09 5b-3 47-48_2.czi - ScanRegion,85.737671
901,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0430-ROY 09 5b-3 47-48_2.czi - ScanRegion4.jpg,Micropsectra insignilobus,0430-ROY 09 5b-3 47-48_2.czi - ScanRegion,58.519009
902,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0431-ROY 09 5b-3 47-48_2.czi - ScanRegion4.jpg,Fragmented hc,0431-ROY 09 5b-3 47-48_2.czi - ScanRegion,259.689758
903,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0432-ROY 09 5b-3 47-48_2.czi - ScanRegion4.jpg,Paratanytarsus austriacus,0432-ROY 09 5b-3 47-48_2.czi - ScanRegion,148.280228
904,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0433-ROY 09 5b-3 54-55.czi - ScanRegion10.jpg,Micropsectra insignilobus,0433-ROY 09 5b-3 54-55.czi - ScanRegion1,115.388924
905,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0434-ROY 09 5b-3 54-55.czi - ScanRegion10.jpg,Micropsectra insignilobus,0434-ROY 09 5b-3 54-55.czi - ScanRegion1,33.119171
906,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0435-ROY 09 5b-3 54-55.czi - ScanRegion10.jpg,Micropsectra insignilobus,0435-ROY 09 5b-3 54-55.czi - ScanRegion1,51.976513
907,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0439-ROY 09 5b-3 54-55.czi - ScanRegion2.jpg,Micropsectra insignilobus,0439-ROY 09 5b-3 54-55.czi - ScanRegion,47.70723
908,D:\insectPtemp_repo\images\LDRY to Martin\images_20250717_220014\Micropsectra insignilobus\0441-ROY 09 5b-3 54-55.czi - ScanRegion2.jpg,Micropsectra insignilobus,0441-ROY 09 5b-3 54-55.czi - ScanRegion,39.632122
