id,image,label,sample,m_majorAxis
682,D:\insectPtemp_repo\images\Segmented images_lake Ana\43_Br1_.scn - Ana 11cm_2\region4_Rectangle (22703,Fragmented hc,43_Br1_.scn - Ana 11cm_,152.776108
683,D:\insectPtemp_repo\images\Segmented images_lake Ana\43_Br1_.scn - Ana 11cm_2\region4_Rectangle (22703,Fragmented hc,43_Br1_.scn - Ana 11cm_,67.264984
684,D:\insectPtemp_repo\images\Segmented images_lake Ana\43_Br1_.scn - Ana 11cm_2\region4_Rectangle (22703,Fragmented hc,43_Br1_.scn - Ana 11cm_,94.471375
685,D:\insectPtemp_repo\images\Segmented images_lake Ana\43_Br1_.scn - Ana 11cm_2\region4_Rectangle (22703,Microtendipes pedellus,43_Br1_.scn - Ana 11cm_,186.160919
686,D:\insectPtemp_repo\images\Segmented images_lake Ana\43_Br1_.scn - Ana 11cm_2\region4_Rectangle (22703,Background,43_Br1_.scn - Ana 11cm_,398.953918
687,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,134.952606
688,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,145.148361
689,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Background,44_Br1_.scn - Ana 12cm_1_a_,264.80545
690,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Particles,44_Br1_.scn - Ana 12cm_1_a_,245.436752
691,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Mandible,44_Br1_.scn - Ana 12cm_1_a_,259.473114
692,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,142.132187
693,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Psectrocladius spp,44_Br1_.scn - Ana 12cm_1_a_,119.253738
694,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Background,44_Br1_.scn - Ana 12cm_1_a_,113.335182
695,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Tanypodinae,44_Br1_.scn - Ana 12cm_1_a_,367.948883
696,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,238.9776
697,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Particles,44_Br1_.scn - Ana 12cm_1_a_,41.326397
698,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Corynoneura spp,44_Br1_.scn - Ana 12cm_1_a_,169.852661
699,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Micropsectra radialis,44_Br1_.scn - Ana 12cm_1_a_,176.188644
700,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Micropsectra radialis,44_Br1_.scn - Ana 12cm_1_a_,193.601257
701,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region1_Rectangle (2527,Particles,44_Br1_.scn - Ana 12cm_1_a_,73.852676
702,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,50.325474
703,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,116.455032
704,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,107.538979
705,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,99.977524
706,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,63.942551
707,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,19.037296
708,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Micropsectra radialis,44_Br1_.scn - Ana 12cm_1_a_,172.279648
709,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Multiple,44_Br1_.scn - Ana 12cm_1_a_,175.13623
710,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Micropsectra radialis,44_Br1_.scn - Ana 12cm_1_a_,318.02005
711,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Heterotrissocladius marcidus,44_Br1_.scn - Ana 12cm_1_a_,145.380951
712,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,456.24118
713,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Multiple,44_Br1_.scn - Ana 12cm_1_a_,204.820328
714,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,568.063171
715,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,171.967682
716,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,184.670258
717,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Micropsectra radialis,44_Br1_.scn - Ana 12cm_1_a_,349.963989
718,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Multiple,44_Br1_.scn - Ana 12cm_1_a_,310.805084
719,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,25.320675
720,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,120.427635
721,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,728.708435
722,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Micropsectra radialis,44_Br1_.scn - Ana 12cm_1_a_,295.426056
723,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Particles,44_Br1_.scn - Ana 12cm_1_a_,59.285809
724,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,393.403931
725,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,121.442085
726,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Multiple,44_Br1_.scn - Ana 12cm_1_a_,442.903198
727,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,532.617249
728,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region2_Rectangle (21704,Micropsectra radialis,44_Br1_.scn - Ana 12cm_1_a_,206.632248
729,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Background,44_Br1_.scn - Ana 12cm_1_a_,265.844879
730,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Corynoneura spp,44_Br1_.scn - Ana 12cm_1_a_,61.432163
731,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,219.84906
732,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Particles,44_Br1_.scn - Ana 12cm_1_a_,106.250381
733,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,363.522217
734,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,260.630219
735,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,374.276794
736,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,226.402634
737,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,60.642006
738,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,64.118797
739,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Background,44_Br1_.scn - Ana 12cm_1_a_,152.063705
740,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,268.800598
741,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Particles,44_Br1_.scn - Ana 12cm_1_a_,122.282127
742,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,129.973587
743,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Particles,44_Br1_.scn - Ana 12cm_1_a_,64.737694
744,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,143.763
745,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Orthocladiinae Diamesinae,44_Br1_.scn - Ana 12cm_1_a_,314.45105
746,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Background,44_Br1_.scn - Ana 12cm_1_a_,792.011292
747,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,10.387523
748,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Micropsectra insignilobus,44_Br1_.scn - Ana 12cm_1_a_,90.934692
749,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,206.442169
750,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,74.068932
751,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Background,44_Br1_.scn - Ana 12cm_1_a_,54.545265
752,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,61.277733
753,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,337.401886
754,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,192.483231
755,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region3_Rectangle (5584,Multiple,44_Br1_.scn - Ana 12cm_1_a_,206.916168
756,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Particles,44_Br1_.scn - Ana 12cm_1_a_,63.445473
757,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Psectrocladius spp,44_Br1_.scn - Ana 12cm_1_a_,252.898148
758,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Corynoneura spp,44_Br1_.scn - Ana 12cm_1_a_,95.565132
759,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,unsure,44_Br1_.scn - Ana 12cm_1_a_,120.583496
760,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,136.815887
761,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Multiple,44_Br1_.scn - Ana 12cm_1_a_,192.969742
762,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Heterotrissocladius marcidus,44_Br1_.scn - Ana 12cm_1_a_,94.994141
763,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Background,44_Br1_.scn - Ana 12cm_1_a_,173.340332
764,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Micropsectra insignilobus,44_Br1_.scn - Ana 12cm_1_a_,69.136017
765,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Corynoneura spp,44_Br1_.scn - Ana 12cm_1_a_,81.113335
766,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Particles,44_Br1_.scn - Ana 12cm_1_a_,41.890804
767,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Particles,44_Br1_.scn - Ana 12cm_1_a_,57.71759
768,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Particles,44_Br1_.scn - Ana 12cm_1_a_,125.575279
769,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,124.797653
770,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Particles,44_Br1_.scn - Ana 12cm_1_a_,74.70694
771,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,159.85997
772,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Background,44_Br1_.scn - Ana 12cm_1_a_,
773,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Heterotrissocladius marcidus,44_Br1_.scn - Ana 12cm_1_a_,119.883049
774,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Mandible,44_Br1_.scn - Ana 12cm_1_a_,109.841591
775,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Corynoneura spp,44_Br1_.scn - Ana 12cm_1_a_,108.648705
776,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,97.239494
777,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Fragmented hc,44_Br1_.scn - Ana 12cm_1_a_,114.003479
778,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,unsure,44_Br1_.scn - Ana 12cm_1_a_,159.491013
779,D:\insectPtemp_repo\images\Segmented images_lake Ana\44_Br1_.scn - Ana 12cm_1_a_d\region4_Rectangle (23412,Heterotrissocladius marcidus,44_Br1_.scn - Ana 12cm_1_a_,125.881615
780,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region1_Rectangle (24374,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,154.251541
781,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region1_Rectangle (24374,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,61.513412
782,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region1_Rectangle (24374,Corynoneura spp,45_Br1_.scn -Ana 12cm_2_a_,175.941376
783,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region1_Rectangle (24374,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,161.974792
784,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region1_Rectangle (24374,Corynoneura spp,45_Br1_.scn -Ana 12cm_2_a_,180.794678
785,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region1_Rectangle (24374,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,97.92263
786,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region1_Rectangle (24374,Psectrocladius spp,45_Br1_.scn -Ana 12cm_2_a_,225.597214
787,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region1_Rectangle (24374,Heterotrissocladius marcidus,45_Br1_.scn -Ana 12cm_2_a_,120.627769
788,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region1_Rectangle (24374,Corynoneura spp,45_Br1_.scn -Ana 12cm_2_a_,164.352707
789,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region1_Rectangle (24374,Heterotrissocladius marcidus,45_Br1_.scn -Ana 12cm_2_a_,130.1241
790,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Background,45_Br1_.scn -Ana 12cm_2_a_,289.440918
791,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Particles,45_Br1_.scn -Ana 12cm_2_a_,109.662651
792,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,91.374908
793,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Multiple,45_Br1_.scn -Ana 12cm_2_a_,176.852356
794,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Corynoneura spp,45_Br1_.scn -Ana 12cm_2_a_,133.58844
795,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Orthocladiinae Diamesinae,45_Br1_.scn -Ana 12cm_2_a_,155.134186
796,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Microtendipes pedellus,45_Br1_.scn -Ana 12cm_2_a_,164.128998
797,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Background,45_Br1_.scn -Ana 12cm_2_a_,311.103912
798,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Tanytarsus lugens,45_Br1_.scn -Ana 12cm_2_a_,202.651718
799,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Particles,45_Br1_.scn -Ana 12cm_2_a_,85.432167
800,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Heterotrissocladius marcidus,45_Br1_.scn -Ana 12cm_2_a_,61.61974
801,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Mandible,45_Br1_.scn -Ana 12cm_2_a_,283.47464
802,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Pentaneurini spp,45_Br1_.scn -Ana 12cm_2_a_,216.264664
803,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Background,45_Br1_.scn -Ana 12cm_2_a_,
804,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region2_Rectangle (1536,Multiple,45_Br1_.scn -Ana 12cm_2_a_,92.372887
805,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,30.211142
806,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,414.026428
807,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Background,45_Br1_.scn -Ana 12cm_2_a_,309.194275
808,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,180.530731
809,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Particles,45_Br1_.scn -Ana 12cm_2_a_,93.323067
810,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Corynoneura spp,45_Br1_.scn -Ana 12cm_2_a_,231.161209
811,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Heterotrissocladius marcidus,45_Br1_.scn -Ana 12cm_2_a_,97.650879
812,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,92.973915
813,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Pentaneurini spp,45_Br1_.scn -Ana 12cm_2_a_,137.182251
814,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,150.512238
815,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Background,45_Br1_.scn -Ana 12cm_2_a_,119.50444
816,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Corynoneura spp,45_Br1_.scn -Ana 12cm_2_a_,64.708618
817,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Particles,45_Br1_.scn -Ana 12cm_2_a_,245.18013
818,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,216.071442
819,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Corynoneura spp,45_Br1_.scn -Ana 12cm_2_a_,32.921627
820,D:\insectPtemp_repo\images\Segmented images_lake Ana\45_Br1_.scn -Ana 12cm_2_a_d\region3_Rectangle (22891,Fragmented hc,45_Br1_.scn -Ana 12cm_2_a_,111.485344
